Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T61403,2023-07-30,C1019,Headphone,6,331.92,Credit Card,Completed
T61455,2023-03-05,C544,Laptop,3,658.73,PayPal,Completed
T61509,2024-03-20,C1685,Laptop,2,243.94,PayPal,Pending
T61513,2024-08-21,C2054,Smar,411,253.38,Credit Card,Completed
T61581,2024-06-01,C4639,Laptop,148,764.2,Credit Card,Completed
T61633,2022-10-27,C4888,Laptop,376,77.33,Credit Card,Failed
T61644,2022-06-27,C1206,Tablet,718,100.9,PayPal,Completed
T61655,2023-05-16,C2445,Tablet,3,361.04,PayPal,Completed
T61656,2024-08-01,C4913,Coffee Machine,933,821.19,Cash,Failed
T61657,2024-11-26,C190,Headphones,7,652.37,PayPal,Failed
T61689,2025-01-24,C2066,Headphones,5,245.11,PayPal,Completed
T61697,2023-10-03,C3546,Headphones,174,487.4,Credit Card,Completed
T61702,2022-08-11,C2516,Coffee Machine,904,73.35,Credit Card,Failed
T61736,2024-06-28,C4448,Coffee Machine,948,59.06,Cash,Completed
T61743,2022-01-13,C3387,Smartphone,2,494.77,PayPal,Completed
T61780,2023-12-21,C1534,Smartphone,964,301.36,Credit Card,Completed
T61789,2024-06-24,C380,Coffee Machine,3,971.95,PayPal,Completed
T61810,2020-12-19,C3257,Tablet,7,262.23,PayPal,Pending
T61816,2021-11-21,C1946,Laptop,889,709.64,Credit Card,Failed
T61825,2022-10-25,C4845,Laptop,646,580.45,Cash,Completed
T61836,2023-11-06,C1050,Smartphone,5,316.01,PayPal,Completed
T61840,2022-06-05,C4482,Headphones,381,897.48,Credit Card,Pending
T61868,2023-10-11,C3771,Tablet,5,459.99,Credit Card,Failed
T61887,2023-09-29,C4418,S,4,175.59,PayPal,Completed
T61914,2021-08-05,C4780,Coffee Machine,102,57.1,Credit Card,Pending
T61993,2023-09-01,C2046,Laptop,8,862.92,Credit Card,Failed
T62015,2020-01-11,C2556,Headphones,804,347.99,PayPal,Completed
T62022,2024-12-05,C042,Coffee Machine,205,128.45,PayPal,Pending
T62036,2020-10-17,C1060,Smartphone,1,302.1,PayPal,Failed
T62054,2024-05-30,C3945,Tablet,8,659.79,Credit Card,Completed
T62065,2024-03-13,C2311,Tablet,847,408.65,Cash,Failed
T62140,2023-07-27,C2860,Tablet,5,676.01,Credit Card,Failed
T62157,2020-05-16,C852,Headphones,207,234.51,PayPal,Failed
T62202,2023-12-12,C2762,Tablet,227,362.32,Credit Card,Failed
T62210,2021-08-09,C2481,Smartphone,308,272.83,PayPal,Completed
T62226,2022-10-11,C4106,Tablet,10,574.14,PayPal,Completed
T62228,2023-11-19,C2796,Tablet,7,245.21,Credit Card,Failed
T62229,2020-09-23,C3500,Coffee Machine,10,722.99,Credit Card,Completed
T62244,2020-01-08,C2776,Smartphone,794,817.24,Credit Card,Completed
T62248,2024-03-20,C4560,Coffee Machine,3,259.81,Cash,Completed
T62274,2020-10-14,C3702,Laptop,1,972.06,Credit Card,Completed
T62294,2022-07-18,C3485,Tablet,1,759.06,PayPal,Pending
T62317,2024-08-20,C967,Headphones,9,986.56,Credit Card,Completed
T62319,2021-04-21,C3284,Smartphone,2,777.22,PayPal,Failed
T62346,2020-03-08,C445,Tablet,755,423.09,Cash,Failed
T62356,2023-03-05,C4765,Headphones,689,81.77,Credit Card,Failed
T62359,2025-01-29,C3723,Coffee Machi,684,644.82,PayPal,Completed
T62381,2021-01-13,C1662,Tablet,930,868.5,Credit Card,Pending
T62423,2020-01-18,C2125,Laptop,239,550.17,PayPal,Completed
T62426,2024-03-06,C3637,Smartphone,10,797.22,Credit Card,Completed
T62432,2023-08-04,C4604,Headphones,968,942.73,Credit Card,Failed
T62443,2024-05-21,C1897,Coffee Machine,311,549.39,Cash,Pending
T62454,2022-04-09,C2777,Headphones,866,946.54,Cash,Completed
T62464,2024-11-19,C3259,Headphones,1,647.18,Cash,Pending
T62480,2020-12-10,C1192,Laptop,986,214.53,PayPal,Pending
T62492,2023-04-27,C3716,Headphones,851,868.98,Credit Card,Completed
T62528,2023-09-26,C4139,Laptop,6,682.5,PayPal,Failed
T62555,2023-04-12,C1676,Tablet,6,144.48,Cash,Completed
T62581,2023-08-10,C376,Smartphone,225,566.41,Credit Card,Completed
T62642,2020-06-02,C2054,Headphones,5,394.11,Credit Card,Completed
T62659,2024-09-13,C2685,Laptop,3,926.13,Cash,Pending
T62675,2022-11-25,C1421,Hea,2,851.68,Credit Card,Completed
T62680,2022-12-18,C408,Coffee Machine,5,699.04,Credit Card,Completed
T62685,2021-08-07,C1898,Tablet,972,342.54,Credit Card,Completed
T62688,2022-09-16,C1122,Laptop,690,559.96,PayPal,Failed
T62764,2023-10-15,C1760,Headphones,773,97.7,PayPal,Completed
T62765,2024-09-11,C2150,Coffee Machine,116,398.68,PayPal,Completed
T62800,2020-12-17,C449,Table,5,884.13,PayPal,Failed
T62809,2022-05-01,C4014,Smartphone,404,973.26,PayPal,Failed
T62840,2023-06-17,C3598,Laptop,141,351.14,Credit Card,Failed
T62857,2022-01-23,C1511,Smartphone,553,385.68,Credit Card,Completed
T62858,2020-04-15,C3093,Headphones,8,575.89,PayPal,Completed
T62859,2024-06-23,C3882,Coffee Machine,910,136.42,Credit Card,Completed
T62867,2020-12-26,C2562,Headphones,5,296.22,Credit Card,Completed
T62889,2021-09-06,C969,Headphones,9,67.62,Credit Card,Completed
T62916,2023-12-03,C2040,Coffee Machine,507,225.41,PayPal,Completed
T62952,2020-01-04,C720,Headphones,149,891.75,Credit Card,Completed
T63018,2022-03-24,C4716,Ta,657,423.2,Cash,Completed
T63034,2023-01-08,C3231,Co,3,675.24,Cash,Completed
T63036,2023-10-02,C708,Smartphone,171,759.31,PayPal,Completed
T63088,2020-01-07,C4407,Ta,456,591.39,Credit Card,Completed
T63096,2023-10-10,C2363,Tablet,879,168.15,Credit Card,Failed
T63101,2020-08-04,C3863,Coffee Machine,6,819.38,PayPal,Completed
T63112,2022-12-27,C2615,Coffee Machine,158,612.21,PayPal,Completed
T63159,2023-02-18,C1579,Tabl,2,415.78,PayPal,Failed
T63164,2022-05-31,C4752,Tablet,495,421.9,PayPal,Completed
T63169,2020-04-16,C4239,Coffee Machine,313,980.74,PayPal,Completed
T63206,2022-09-19,C2979,Headphones,5,709.94,PayPal,Completed
T63210,2021-10-31,C3395,Table,7,299.6,PayPal,Failed
T63215,2020-03-16,C3145,Laptop,2,348.14,Cash,Completed
T63218,2023-07-03,C1876,Coffee Machine,899,411.26,Credit Card,Completed
T63223,2025-01-14,C1571,Coffee Machine,961,370.02,PayPal,Completed
T63236,2024-03-20,C4347,Coffee Machine,7,285.47,Credit Card,Completed
T63240,2023-02-12,C3624,Headphones,5,194.64,PayPal,Failed
T63262,2022-12-03,C4514,Headphones,126,919.28,Credit Card,Failed
T63312,2021-07-21,C581,Hea,4,685.51,Cash,Completed
T63332,2021-01-01,C1484,Smartphone,718,310.34,PayPal,Pending
T63379,2024-01-23,C1009,Tablet,980,974.47,PayPal,Failed
T63384,2020-07-04,C2968,Tablet,1,256.95,PayPal,Pending
T63432,2025-01-10,C4039,Coffee Machine,7,373.15,PayPal,Completed
T63487,2021-11-26,C2635,Headphones,6,529.48,PayPal,Completed
T63499,2021-11-12,C2693,Coffee Machine,157,609.01,Credit Card,Completed
T63519,2021-02-15,C1232,Tablet,970,833.3,PayPal,Completed
T63520,2021-02-22,C2597,Smartphone,1,144.17,PayPal,Failed
T63539,2023-11-28,C4132,Smartphone,1,705.3,Credit Card,Completed
T63591,2022-05-26,C2153,Smartphone,214,479.98,Credit Card,Failed
T63610,2024-02-15,C4078,Headphones,2,222.11,Credit Card,Pending
T63613,2023-03-25,C2824,Smartphone,528,814.44,Credit Card,Completed
T63623,2024-10-10,C2278,Smartphone,4,280.76,Credit Card,Completed
T63630,2020-03-15,C4340,Tab,974,792.19,PayPal,Failed
T63633,2025-01-18,C1850,Headphones,4,666.73,Credit Card,Completed
T63643,2022-10-14,C1190,Smartphone,10,553.48,PayPal,Failed
T63665,2023-09-05,C960,Smartphone,206,130.15,PayPal,Completed
T63703,2022-05-09,C4161,Smartphone,9,465.83,PayPal,Completed
T63714,2023-04-17,C3948,Tablet,827,158.89,Credit Card,Completed
T63715,2020-12-20,C3104,Tablet,431,890.58,PayPal,Completed
T63716,2024-04-10,C1211,Smartphone,1,190.93,Credit Card,Failed
T63812,2022-12-21,C4405,Tablet,916,956.94,Credit Card,Completed
T63819,2023-05-15,C1122,Tablet,872,591.8,PayPal,Failed
T63854,2022-04-11,C2351,Coffee Machine,403,116.13,PayPal,Failed
T63871,2022-04-11,C586,Laptop,872,168.04,PayPal,Completed
T63876,2020-09-06,C3126,Tablet,5,231.32,PayPal,Completed
T63946,2023-11-10,C1529,Coffee Machine,5,475.29,PayPal,Completed
T63957,2023-09-19,C4024,Coffee Machine,7,952.36,Credit Card,Completed
T63959,2022-02-04,C3628,Tablet,242,559.91,Credit Card,Completed
T63969,2024-11-20,C063,Tablet,7,343.28,Cash,Completed
T63970,2021-07-05,C2634,Smartphone,933,348.78,Credit Card,Completed
T64031,2022-02-16,C4982,Coffee Machine,9,483.34,PayPal,Completed
T64096,2024-05-04,C4919,Tablet,711,418.96,PayPal,Failed
T64132,2023-02-24,C4953,Smartphone,8,765.86,Cash,Completed
T64142,2024-12-24,C4856,Headphones,675,740.12,Cash,Completed
T64154,2020-09-02,C2455,Smartphone,276,124.8,PayPal,Failed
T64179,2023-04-11,C2700,Coffee Machine,613,857.11,PayPal,Pending
T64202,2022-07-04,C1324,Tablet,5,266.66,PayPal,Completed
T6407,2021-03-19,C968,Smartphone,910,844.21,PayPal,Completed
T64252,2020-06-09,C3757,Headphones,422,854.29,PayPal,Pending
T64272,2023-03-06,C4264,Coffee Machine,1,759.08,PayPal,Pending
T64302,2020-09-10,C1625,Tablet,969,933.65,PayPal,Completed
T64319,2021-02-04,C3681,Laptop,3,77.17,Credit Card,Completed
T64357,2025-01-27,C2198,Coffee Machine,3,579.28,PayPal,Completed
T64399,2022-06-24,C3219,Coffee Machine,812,839.91,PayPal,Failed
T64411,2022-10-06,C2005,Tablet,748,583.74,Cash,Completed
T64421,2024-09-15,C1757,L,367,609.16,Credit Card,Completed
T64432,2024-03-06,C1470,Laptop,10,338.49,PayPal,Failed
T64434,2024-12-17,C4150,Cof,9,266.25,Cash,Failed
T64469,2020-06-05,C620,Laptop,5,659.19,PayPal,Failed
T64487,2020-11-27,C1606,Laptop,777,206.79,Credit Card,Completed
T64493,2022-05-23,C4364,Coffee Machine,981,892.92,Credit Card,Completed
T64497,2023-08-06,C1985,Tablet,9,649.74,Credit Card,Completed
T64508,2022-10-24,C4348,Coffee Machine,566,975.55,Credit Card,Completed
T64511,2020-01-19,C3034,Tablet,4,529.41,Credit Card,Completed
T64566,2021-02-06,C444,Headphones,836,656.77,PayPal,Pending
T64576,2024-06-01,C4133,Laptop,10,123.66,Cash,Pending
T64614,2023-08-17,C4626,Coffee Machine,646,841.12,PayPal,Pending
T64630,2020-12-01,C656,Smartphone,157,257.16,PayPal,Failed
T64631,2022-12-18,C4670,Laptop,573,507.23,Cash,Failed
T64680,2024-12-08,C2423,Smartphone,9,422.04,Credit Card,Completed
T64689,2020-06-06,C4130,Coffee Machine,2,398.85,Credit Card,Pending
T64712,2024-12-31,C1533,Smartphone,883,375.34,Cash,Completed
T64728,2023-01-20,C3262,Coffee Machine,2,708.76,PayPal,Pending
T64729,2021-06-01,C4773,Tablet,6,68.71,Credit Card,Completed
T64735,2021-05-27,C1673,Coffee Machine,4,562.4,PayPal,Failed
T64740,2022-06-13,C4085,Smartphone,319,213.34,Credit Card,Completed
T64758,2020-04-16,C2527,Laptop,4,53.92,PayPal,Completed
T64773,2023-10-03,C2291,Headphones,666,152.83,Credit Card,Completed
T64774,2024-12-16,C3576,Coffee Machine,9,187.63,Credit Card,Pending
T64792,2023-09-29,C4737,Tablet,1,336.54,Cash,Completed
T64808,2020-04-27,C3999,Coffee Machine,3,739.52,PayPal,Failed
T64836,2024-08-28,C203,Smartphone,2,657.39,Credit Card,Completed
T64851,2022-12-11,C2580,Smartphone,5,220.54,Credit Card,Failed
T64922,2022-07-17,C3916,Tablet,2,909.84,PayPal,Completed
T64933,2021-02-27,C3431,T,824,280.03,PayPal,Failed
T64955,2021-03-08,C665,Smartphone,796,716.76,Credit Card,Failed
T64957,2023-06-27,C292,Headphones,588,105.18,Credit Card,Pending
T65028,2020-03-10,C3872,Laptop,951,258.87,Credit Card,Completed
T65075,2020-09-13,C1628,Tablet,583,498.43,Credit Card,Completed
T65076,2020-07-14,C3394,Tab,781,262.96,PayPal,Completed
T65077,2024-01-14,C235,Laptop,100,183.23,Credit Card,Failed
T65087,2021-11-25,C1133,Headphones,695,456.95,Credit Card,Failed
T65123,2024-11-07,C2478,Tablet,9,411.96,Cash,Completed
T65140,2023-11-09,C1952,Tablet,8,780.89,PayPal,Pending
T65156,2022-11-28,C1905,Coffee Machine,6,564.41,PayPal,Pending
T65174,2021-03-02,C489,Smartphone,1,297.5,PayPal,Completed
T65202,2021-10-27,C3847,Headphones,143,185.61,Cash,Completed
T65247,2021-09-17,C2929,Headphones,7,97.48,PayPal,Failed
T65300,2025-01-18,C4214,Headphones,1,861.59,PayPal,Completed
T65339,2021-07-15,C368,Headphones,3,840.49,PayPal,Completed
T65345,2021-12-03,C1296,Tablet,4,291.83,PayPal,Completed
T65396,2021-01-16,C3006,Laptop,124,217.73,Credit Card,Completed
T65407,2023-07-15,C1583,Headphones,8,477.86,Credit Card,Completed
T65419,2020-06-26,C3125,Smartphone,1,963.79,Credit Card,Completed
T65420,2023-10-11,C3706,Coffee Machine,9,258.9,Credit Card,Completed
T65444,2022-02-09,C3825,Laptop,2,750.8,PayPal,Completed
T65451,2024-05-02,C348,Headphones,2,676.82,PayPal,Completed
T65468,2023-03-16,C3053,Headphones,278,898.24,Cash,Completed
T65504,2020-05-03,C1762,Coffee Machine,164,204.87,Credit Card,Completed
T65507,2023-08-06,C4976,Tablet,258,419.89,PayPal,Completed
T65537,2024-09-08,C3600,Laptop,711,550.96,Credit Card,Completed
T65624,2023-08-24,C2890,Tablet,8,280.88,Cash,Pending
T65644,2023-10-18,C2362,Tablet,603,179.29,Credit Card,Completed
T65662,2020-06-16,C2986,Tablet,6,263.86,Credit Card,Failed
T65695,2021-11-26,C3117,Smartphone,363,194.36,Cash,Completed
T65711,2022-09-25,C1709,Smartphone,3,514.79,Credit Card,Completed
T38425,2022-10-29,C4632,Coffee Machine,160,977.49,PayPal,Completed
T65726,2023-04-13,C830,Smartphone,2,732.82,Credit Card,Pending
T65756,2022-05-13,C1878,Smartphone,8,887.29,PayPal,Failed
T65789,2024-06-26,C4169,Smartphone,10,321.76,Credit Card,Failed
T65801,2023-01-22,C3843,Smartphone,2,577.9,Credit Card,Failed
T65812,2021-10-14,C3389,Laptop,541,960.23,PayPal,Completed
T65965,2020-05-03,C815,Headphones,4,580.28,Cash,Pending
T66001,2024-08-30,C4422,H,342,866.38,PayPal,Pending
T66036,2021-06-21,C1054,Coffee Machine,1,149.86,PayPal,Completed
T66093,2022-07-04,C4222,Headphones,862,79.29,PayPal,Completed
T66132,2022-07-01,C3652,Headp,711,605.89,PayPal,Failed
T66146,2022-01-27,C4060,Headphones,566,241.36,Cash,Completed
T66182,2021-04-12,C4692,Smartphone,5,214.13,Credit Card,Completed
T66208,2024-04-18,C2725,Laptop,541,799.99,PayPal,Failed
T66212,2024-08-22,C4801,Coffee Machine,5,416.78,PayPal,Completed
T66213,2023-06-26,C648,Headphones,801,590.78,PayPal,Pending
T66214,2022-12-17,C2363,Headphones,931,956.89,PayPal,Failed
T66310,2023-10-01,C3030,Headphones,6,441.19,Credit Card,Failed
T66320,2024-02-15,C3698,Laptop,7,836.21,Credit Card,Failed
T66340,2020-03-22,C112,Tablet,7,807.15,Credit Card,Pending
T66345,2021-08-04,C4479,Headphones,126,510.92,Credit Card,Failed
T66374,2025-01-30,C990,Coffee Machine,335,972.98,Credit Card,Pending
T66378,2024-10-27,C1324,Laptop,194,266.33,Credit Card,Failed
T66380,2022-07-22,C3385,Headphones,5,652.65,Credit Card,Completed
T66393,2021-07-26,C3950,Headphones,10,698.27,Credit Card,Completed
T66404,2022-09-21,C4613,Tablet,9,356.7,Credit Card,Completed
T66433,2022-09-10,C199,Laptop,4,854.83,Cash,Pending
T66440,2021-08-19,C022,Headphones,6,454.97,Cash,Completed
T66452,2024-05-20,C2276,Laptop,714,92.51,Credit Card,Completed
T66456,2022-05-08,C736,Laptop,6,211.52,Credit Card,Failed
T66469,2021-02-02,C3326,Smartphone,8,181.84,PayPal,Pending
T66512,2024-01-09,C4540,L,6,888.05,PayPal,Completed
T66529,2023-08-31,C479,Laptop,8,551.12,Credit Card,Pending
T66530,2022-04-21,C1363,Laptop,471,61.98,Cash,Completed
T66532,2023-10-07,C1761,Laptop,4,393.61,PayPal,Failed
T66549,2022-03-25,C2074,Laptop,179,73.5,PayPal,Completed
T66572,2023-10-01,C3980,Laptop,1,977.53,Credit Card,Completed
T66591,2021-10-07,C4223,Tablet,1,983.98,PayPal,Completed
T66603,2020-11-15,C2470,Coffee Machine,6,713.24,PayPal,Failed
T66609,2020-09-30,C973,Smartph,958,358.83,PayPal,Completed
T66615,2021-11-06,C1345,Tablet,218,871.21,Credit Card,Failed
T66619,2024-04-05,C1275,Laptop,634,560.47,Credit Card,Completed
T66629,2023-07-10,C3247,Sm,7,466.11,Credit Card,Completed
T66641,2020-08-11,C2254,Laptop,976,577.59,Credit Card,Failed
T66650,2021-10-04,C4601,Coffee Machine,5,292.98,Credit Card,Completed
T66683,2022-06-16,C3787,Coffee Machine,1,728.83,Cash,Completed
T66756,2024-06-29,C4864,Coffee Machine,2,466.54,Credit Card,Completed
T66757,2023-07-25,C1837,Coffee Machine,705,808.02,Credit Card,Failed
T66759,2022-12-18,C4845,T,3,199.34,Credit Card,Pending
T66802,2024-12-15,C252,Head,677,232.89,PayPal,Failed
T66827,2024-07-10,C562,Smartphone,5,570.75,PayPal,Completed
T66834,2021-12-06,C2243,Headphones,409,591.77,PayPal,Pending
T66881,2022-02-19,C4306,Coffee Machine,567,146.95,PayPal,Completed
T66896,2020-01-05,C4993,Headphones,270,939.22,Cash,Failed
T66898,2024-05-14,C2926,Headphones,236,396.2,PayPal,Completed
T66908,2021-03-07,C1115,Tablet,4,172.71,Credit Card,Completed
T66930,2023-05-06,C1903,Laptop,4,867.97,Credit Card,Failed
T66945,2023-02-09,C3313,Headphones,7,493.95,Cash,Completed
T66959,2023-06-04,C1970,Smartphone,540,313.81,Credit Card,Failed
T66966,2020-01-01,C4761,Headphones,943,495.27,PayPal,Completed
T67034,2023-02-01,C1513,Smartphone,7,833.09,PayPal,Completed
T67038,2023-05-30,C1950,Smartphone,948,244.03,PayPal,Failed
T67074,2022-03-19,C3525,Coffee Machine,4,996.11,PayPal,Failed
T67101,2023-10-13,C275,Laptop,2,405.54,PayPal,Failed
T67110,2021-02-24,C3874,Coffee Machine,9,219.71,Credit Card,Completed
T67111,2024-05-23,C3973,Tablet,1,116.91,Credit Card,Completed
T67128,2021-02-04,C209,Coffee Mac,7,258.4,Credit Card,Completed
T31382,2022-03-09,C740,Headphones,6,352.85,PayPal,Completed
T67160,2022-07-27,C809,Lapt,109,708.19,Credit Card,Failed
T67201,2020-04-01,C920,Laptop,9,715.91,PayPal,Completed
T67262,2023-07-05,C581,Tablet,8,606.55,Credit Card,Pending
T67272,2023-02-18,C130,Tablet,775,866.29,Cash,Completed
T67274,2022-03-21,C1631,Smartphone,5,993.85,Credit Card,Completed
T67297,2020-09-05,C4434,Tablet,648,934.95,Credit Card,Completed
T67309,2020-05-21,C2913,Laptop,567,387.38,Credit Card,Pending
T67314,2021-07-06,C262,Headphones,641,107.62,Cash,Pending
T67361,2022-07-19,C4583,Headphones,2,462.32,PayPal,Completed
T67387,2024-05-06,C343,Headphones,630,953.0,PayPal,Completed
T67431,2023-03-04,C3135,Coffee Machine,944,376.03,PayPal,Pending
T67449,2024-11-05,C3307,Smartpho,1,947.33,Credit Card,Failed
T67454,2022-10-03,C3139,Coffee Machine,2,909.99,PayPal,Failed
T67460,2020-09-04,C2780,Headphones,7,693.91,Cash,Completed
T67462,2021-02-03,C1582,Coffee Machine,811,410.33,PayPal,Completed
T67464,2025-01-29,C4960,Laptop,1,718.49,PayPal,Completed
T67519,2023-06-06,C3008,Laptop,1,737.06,PayPal,Failed
T67576,2024-03-30,C2937,Laptop,6,311.95,Credit Card,Completed
T67616,2020-04-22,C2100,Smartphone,354,142.78,PayPal,Completed
T67617,2024-02-28,C4402,Laptop,646,421.32,Credit Card,Pending
T67626,2021-03-04,C1574,Smartphone,6,688.02,PayPal,Completed
T67639,2024-11-30,C2392,Smartphone,4,991.98,Credit Card,Completed
T67656,2022-09-30,C1933,Laptop,5,733.93,Credit Card,Completed
T67664,2023-05-30,C4900,Smartphone,4,473.71,Credit Card,Completed
T67671,2021-01-01,C1216,Tablet,416,337.63,PayPal,Completed
T67692,2020-05-11,C1305,Ta,548,585.14,PayPal,Completed
T67701,2023-02-23,C1087,Coffee Machine,4,222.82,Cash,Completed
T67704,2024-06-03,C3803,Coffee Machine,531,786.28,Credit Card,Completed
T67723,2023-06-04,C2795,Tablet,10,515.56,Cash,Failed
T67726,2023-03-16,C3307,Coffee Machine,4,819.57,Cash,Completed
T67761,2023-11-12,C3914,Smartphone,5,333.3,PayPal,Completed
T67787,2023-05-27,C2878,Smartphone,9,446.21,Credit Card,Completed
T67791,2023-09-13,C4103,Coffee Machine,906,390.72,PayPal,Pending
T67805,2022-04-09,C3786,Laptop,798,854.53,PayPal,Completed
T67829,2020-02-23,C1492,Headphones,7,827.11,Credit Card,Failed
T67833,2020-06-30,C4483,Tablet,515,200.68,Credit Card,Pending
T67838,2020-09-10,C1963,Laptop,260,915.96,Credit Card,Pending
T67860,2020-02-01,C4677,Coffee Machine,7,55.48,Credit Card,Failed
T67866,2021-01-04,C1911,Headphones,6,645.83,PayPal,Pending
T67930,2024-03-10,C4004,Sm,10,554.44,Credit Card,Failed
T67991,2020-12-31,C2922,Smartphone,4,381.54,PayPal,Failed
T68000,2024-08-08,C2804,Headphones,417,451.62,PayPal,Failed
T68041,2020-06-11,C2365,Coffee Machine,465,330.17,PayPal,Failed
T68042,2024-06-14,C1593,Headphones,9,798.99,PayPal,Completed
T68066,2022-03-12,C4631,Smartphone,208,585.57,PayPal,Completed
T68102,2022-12-12,C3256,Smartphone,3,988.96,Credit Card,Pending
T68111,2020-01-01,C2744,Smartphone,7,857.74,Credit Card,Completed
T68150,2021-04-02,C4639,Laptop,772,158.99,PayPal,Completed
T68169,2022-07-31,C305,Headphones,215,793.23,PayPal,Completed
T68185,2022-03-26,C2538,Laptop,912,395.68,PayPal,Completed
T68197,2024-03-26,C913,Tablet,5,316.89,PayPal,Failed
T68281,2024-05-13,C790,Laptop,9,144.96,Credit Card,Completed
T68314,2022-10-25,C2099,Laptop,154,786.13,PayPal,Pending
T68323,2024-12-27,C4137,Smartphone,505,891.03,Cash,Pending
T68353,2020-03-12,C2473,Coffee Machine,2,703.03,PayPal,Pending
T68365,2023-01-21,C3715,T,146,874.52,PayPal,Pending
T68393,2022-11-22,C1210,Laptop,957,785.47,Credit Card,Completed
T68394,2024-07-01,C3469,Laptop,311,183.82,PayPal,Completed
T68396,2021-06-11,C085,Smartphone,423,375.21,PayPal,Completed
T68442,2024-02-20,C3652,Headphones,2,484.71,PayPal,Completed
T68447,2024-03-19,C2603,Smartphone,811,770.35,Cash,Pending
T68463,2020-03-17,C1767,Tablet,4,179.38,PayPal,Completed
T68530,2021-07-17,C1655,Coffee Machine,8,618.37,Cash,Completed
T68585,2021-08-20,C3408,Tablet,889,356.66,Credit Card,Failed
T68597,2024-03-19,C107,Tablet,415,510.42,PayPal,Failed
T68603,2020-03-02,C4624,Smartphone,411,337.86,PayPal,Pending
T68622,2023-11-16,C706,Smartphone,843,639.17,Credit Card,Failed
T68633,2024-04-07,C4008,Laptop,145,560.62,Credit Card,Failed
T68637,2024-01-23,C3690,Tablet,8,788.51,Credit Card,Pending
T68671,2023-08-06,C1706,Headphones,382,181.45,PayPal,Completed
T68676,2023-03-20,C4152,La,456,637.65,Cash,Failed
T68687,2021-05-03,C2032,Headphones,3,746.87,Cash,Completed
T68799,2023-12-22,C111,Headphones,4,155.49,Credit Card,Failed
T68807,2022-06-17,C2387,Tablet,10,136.61,Cash,Completed
